model,d,m,precision,tp,fp
BLOW_HUAL_JYAN,4,4,0.0,0,68
BLOW_HUAL_JYAN,4,5,0.0,0,31
BLOW_HUAL_JYAN,4,6,0.0,0,54
BLOW_HUAL_JYAN,4,7,0.0,0,12
BLOW_HUAL_JYAN,4,8,0.0,0,50
BLOW_HUAL_JYAN,4,9,0.0,0,13
BLOW_HUAL_NAAO,0,4,0.0,0,18
BLOW_HUAL_NAAO,0,5,0.0,0,32
BLOW_HUAL_NAAO,0,6,0.0,0,27
BLOW_HUAL_NAAO,0,7,0.0,0,37
BLOW_HUAL_NAAO,0,8,0.0,0,43
BLOW_HUAL_NAAO,0,9,0.0,0,45
BLOW_HUAL_NAAO,1,4,0.0,0,73
BLOW_HUAL_NAAO,1,5,0.0,0,22
BLOW_HUAL_NAAO,1,6,0.0,0,26
BLOW_HUAL_NAAO,1,7,0.0,0,26
BLOW_HUAL_NAAO,1,8,0.0,0,25
BLOW_HUAL_NAAO,1,9,0.0,0,77
BLOW_HUAL_NAAO,2,4,0.02,1,49
BLOW_HUAL_NAAO,2,5,0.0,0,19
BLOW_HUAL_NAAO,2,6,0.0,0,62
BLOW_HUAL_NAAO,2,7,0.0,0,28
BLOW_HUAL_NAAO,2,8,0.0,0,43
BLOW_HUAL_NAAO,2,9,0.0,0,32
BLOW_HUAL_NAAO,3,4,0.0,0,21
BLOW_HUAL_NAAO,3,5,0.0,0,80
BLOW_HUAL_NAAO,3,6,0.0,0,43
BLOW_HUAL_NAAO,3,7,0.0,0,21
BLOW_HUAL_NAAO,3,8,0.0,0,25
BLOW_HUAL_NAAO,3,9,0.0,0,34
BLOW_HUAL_NAAO,4,4,0.0,0,73
BLOW_HUAL_NAAO,4,5,0.0,0,37
BLOW_HUAL_NAAO,4,6,0.0,0,73
BLOW_HUAL_NAAO,4,7,0.0,0,18
BLOW_HUAL_NAAO,4,8,0.0,0,67
BLOW_HUAL_NAAO,4,9,0.0,0,16
BLOW_HUAL_NDHU,0,4,0.0,0,16
BLOW_HUAL_NDHU,0,5,0.0,0,49
BLOW_HUAL_NDHU,0,6,0.0,0,24
BLOW_HUAL_NDHU,0,7,0.0,0,32
BLOW_HUAL_NDHU,0,8,0.0,0,27
BLOW_HUAL_NDHU,0,9,0.0,0,33
BLOW_HUAL_NDHU,1,4,0.013888888888888888,1,71
BLOW_HUAL_NDHU,1,5,0.0,0,17
BLOW_HUAL_NDHU,1,6,0.0,0,18
BLOW_HUAL_NDHU,1,7,0.0,0,30
BLOW_HUAL_NDHU,1,8,0.0,0,21
BLOW_HUAL_NDHU,1,9,0.0,0,49
BLOW_HUAL_NDHU,2,4,0.06896551724137931,2,27
BLOW_HUAL_NDHU,2,5,0.0,0,14
BLOW_HUAL_NDHU,2,6,0.0,0,65
BLOW_HUAL_NDHU,2,7,0.0,0,19
BLOW_HUAL_NDHU,2,8,0.0,0,22
BLOW_HUAL_NDHU,2,9,0.0,0,22
BLOW_HUAL_NDHU,3,4,0.0,0,52
BLOW_HUAL_NDHU,3,5,0.0,0,65
BLOW_HUAL_NDHU,3,6,0.0,0,32
BLOW_HUAL_NDHU,3,7,0.0,0,13
BLOW_HUAL_NDHU,3,8,0.0,0,18
BLOW_HUAL_NDHU,3,9,0.0,0,23
BLOW_HUAL_NDHU,4,4,0.0,0,66
BLOW_HUAL_NDHU,4,5,0.0,0,32
BLOW_HUAL_NDHU,4,6,0.0,0,49
BLOW_HUAL_NDHU,4,7,0.0,0,10
BLOW_HUAL_NDHU,4,8,0.0,0,38
BLOW_HUAL_NDHU,4,9,0.0,0,17
BLOW_HUAL_SCHN,0,4,0.0,0,22
BLOW_HUAL_SCHN,0,5,0.0,0,31
BLOW_HUAL_SCHN,0,6,0.0,0,25
BLOW_HUAL_SCHN,0,7,0.0,0,36
BLOW_HUAL_SCHN,0,8,0.0,0,34
BLOW_HUAL_SCHN,0,9,0.0,0,39
BLOW_HUAL_SCHN,1,4,0.0,0,86
BLOW_HUAL_SCHN,1,5,0.0,0,16
BLOW_HUAL_SCHN,1,6,0.0,0,26
BLOW_HUAL_SCHN,1,7,0.0,0,22
BLOW_HUAL_SCHN,1,8,0.0,0,22
BLOW_HUAL_SCHN,1,9,0.0,0,53
BLOW_HUAL_SCHN,2,4,0.05128205128205128,2,37
BLOW_HUAL_SCHN,2,5,0.0,0,14
BLOW_HUAL_SCHN,2,6,0.0,0,58
BLOW_HUAL_SCHN,2,7,0.0,0,20
BLOW_HUAL_SCHN,2,8,0.0,0,33
BLOW_HUAL_SCHN,2,9,0.0,0,27
BLOW_HUAL_SCHN,3,4,0.0,0,37
BLOW_HUAL_SCHN,3,5,0.0,0,78
BLOW_HUAL_SCHN,3,6,0.0,0,35
BLOW_HUAL_SCHN,3,7,0.0,0,16
BLOW_HUAL_SCHN,3,8,0.0,0,27
BLOW_HUAL_SCHN,3,9,0.0,0,22
BLOW_HUAL_SCHN,4,4,0.0,0,64
BLOW_HUAL_SCHN,4,5,0.0,0,33
BLOW_HUAL_SCHN,4,6,0.0,0,65
BLOW_HUAL_SCHN,4,7,0.0,0,14
BLOW_HUAL_SCHN,4,8,0.0,0,50
BLOW_HUAL_SCHN,4,9,0.0,0,17
BLOW_HUAL_SICH,0,4,0.0,0,23
BLOW_HUAL_SICH,0,5,0.0,0,26
BLOW_HUAL_SICH,0,6,0.0,0,27
BLOW_HUAL_SICH,0,7,0.0,0,34
BLOW_HUAL_SICH,0,8,0.0,0,39
BLOW_HUAL_SICH,0,9,0.0,0,32
BLOW_HUAL_SICH,1,4,0.012987012987012988,1,76
BLOW_HUAL_SICH,1,5,0.0,0,17
BLOW_HUAL_SICH,1,6,0.0,0,17
BLOW_HUAL_SICH,1,7,0.0,0,21
BLOW_HUAL_SICH,1,8,0.0,0,22
BLOW_HUAL_SICH,1,9,0.0,0,55
BLOW_HUAL_SICH,2,4,0.03571428571428571,1,27
BLOW_HUAL_SICH,2,5,0.0,0,20
BLOW_HUAL_SICH,2,6,0.0,0,58
BLOW_HUAL_SICH,2,7,0.0,0,16
BLOW_HUAL_SICH,2,8,0.0,0,31
BLOW_HUAL_SICH,2,9,0.0,0,23
BLOW_HUAL_SICH,3,4,0.0,0,34
BLOW_HUAL_SICH,3,5,0.0,0,69
BLOW_HUAL_SICH,3,6,0.0,0,36
BLOW_HUAL_SICH,3,7,0.0,0,16
BLOW_HUAL_SICH,3,8,0.0,0,21
BLOW_HUAL_SICH,3,9,0.0,0,29
BLOW_HUAL_SICH,4,4,0.0,0,60
BLOW_HUAL_SICH,4,5,0.0,0,36
BLOW_HUAL_SICH,4,6,0.0,0,58
BLOW_HUAL_SICH,4,7,0.0,0,14
BLOW_HUAL_SICH,4,8,0.0,0,54
BLOW_HUAL_SICH,4,9,0.0,0,13
BLOW_HUAL_SOFN,0,4,0.0,0,19
BLOW_HUAL_SOFN,0,5,0.0,0,38
BLOW_HUAL_SOFN,0,6,0.0,0,24
BLOW_HUAL_SOFN,0,7,0.0,0,28
BLOW_HUAL_SOFN,0,8,0.0,0,37
BLOW_HUAL_SOFN,0,9,0.0,0,41
BLOW_HUAL_SOFN,1,4,0.0,0,81
BLOW_HUAL_SOFN,1,5,0.0,0,19
BLOW_HUAL_SOFN,1,6,0.0,0,25
BLOW_HUAL_SOFN,1,7,0.0,0,28
BLOW_HUAL_SOFN,1,8,0.0,0,26
BLOW_HUAL_SOFN,1,9,0.0,0,64
BLOW_HUAL_SOFN,2,4,0.03125,1,31
BLOW_HUAL_SOFN,2,5,0.0,0,22
BLOW_HUAL_SOFN,2,6,0.0,0,62
BLOW_HUAL_SOFN,2,7,0.0,0,19
BLOW_HUAL_SOFN,2,8,0.0,0,28
BLOW_HUAL_SOFN,2,9,0.0,0,17
BLOW_HUAL_SOFN,3,4,0.0,0,36
BLOW_HUAL_SOFN,3,5,0.0,0,69
BLOW_HUAL_SOFN,3,6,0.0,0,36
BLOW_HUAL_SOFN,3,7,0.0,0,16
BLOW_HUAL_SOFN,3,8,0.0,0,25
BLOW_HUAL_SOFN,3,9,0.0,0,31
BLOW_HUAL_SOFN,4,4,0.0,0,69
BLOW_HUAL_SOFN,4,5,0.0,0,37
BLOW_HUAL_SOFN,4,6,0.0,0,60
BLOW_HUAL_SOFN,4,7,0.0,0,16
BLOW_HUAL_SOFN,4,8,0.0,0,48
BLOW_HUAL_SOFN,4,9,0.0,0,18
BLOW_HUAL_SPAO,0,4,0.0,0,21
BLOW_HUAL_SPAO,0,5,0.0,0,33
BLOW_HUAL_SPAO,0,6,0.0,0,24
BLOW_HUAL_SPAO,0,7,0.0,0,37
BLOW_HUAL_SPAO,0,8,0.0,0,34
BLOW_HUAL_SPAO,0,9,0.0,0,38
BLOW_HUAL_SPAO,1,4,0.013513513513513514,1,73
BLOW_HUAL_SPAO,1,5,0.0,0,14
BLOW_HUAL_SPAO,1,6,0.0,0,15
BLOW_HUAL_SPAO,1,7,0.0,0,22
BLOW_HUAL_SPAO,1,8,0.0,0,18
BLOW_HUAL_SPAO,1,9,0.0,0,53
BLOW_HUAL_SPAO,2,4,0.025,1,39
BLOW_HUAL_SPAO,2,5,0.0,0,18
BLOW_HUAL_SPAO,2,6,0.0,0,59
BLOW_HUAL_SPAO,2,7,0.0,0,16
BLOW_HUAL_SPAO,2,8,0.0,0,27
BLOW_HUAL_SPAO,2,9,0.0,0,22
BLOW_HUAL_SPAO,3,4,0.0,0,33
BLOW_HUAL_SPAO,3,5,0.0,0,62
BLOW_HUAL_SPAO,3,6,0.0,0,38
BLOW_HUAL_SPAO,3,7,0.0,0,19
BLOW_HUAL_SPAO,3,8,0.0,0,26
BLOW_HUAL_SPAO,3,9,0.0,0,37
BLOW_HUAL_SPAO,4,4,0.0,0,58
BLOW_HUAL_SPAO,4,5,0.0,0,31
BLOW_HUAL_SPAO,4,6,0.0,0,51
BLOW_HUAL_SPAO,4,7,0.0,0,21
BLOW_HUAL_SPAO,4,8,0.0,0,46
BLOW_HUAL_SPAO,4,9,0.0,0,11
BLOW_HUAL_TUNM,0,4,0.0,0,17
BLOW_HUAL_TUNM,0,5,0.0,0,42
BLOW_HUAL_TUNM,0,6,0.0,0,22
BLOW_HUAL_TUNM,0,7,0.0,0,35
BLOW_HUAL_TUNM,0,8,0.0,0,26
BLOW_HUAL_TUNM,0,9,0.0,0,29
BLOW_HUAL_TUNM,1,4,0.014925373134328358,1,66
BLOW_HUAL_TUNM,1,5,0.0,0,15
BLOW_HUAL_TUNM,1,6,0.0,0,21
BLOW_HUAL_TUNM,1,7,0.0,0,24
BLOW_HUAL_TUNM,1,8,0.0,0,21
BLOW_HUAL_TUNM,1,9,0.0,0,48
BLOW_HUAL_TUNM,2,4,0.05263157894736842,2,36
BLOW_HUAL_TUNM,2,5,0.0,0,14
BLOW_HUAL_TUNM,2,6,0.0,0,50
BLOW_HUAL_TUNM,2,7,0.0,0,17
BLOW_HUAL_TUNM,2,8,0.0,0,25
BLOW_HUAL_TUNM,2,9,0.0,0,22
BLOW_HUAL_TUNM,3,4,0.0,0,48
BLOW_HUAL_TUNM,3,5,0.0,0,66
BLOW_HUAL_TUNM,3,6,0.0,0,32
BLOW_HUAL_TUNM,3,7,0.0,0,14
BLOW_HUAL_TUNM,3,8,0.0,0,19
BLOW_HUAL_TUNM,3,9,0.0,0,23
BLOW_HUAL_TUNM,4,4,0.0,0,65
BLOW_HUAL_TUNM,4,5,0.0,0,34
BLOW_HUAL_TUNM,4,6,0.0,0,53
BLOW_HUAL_TUNM,4,7,0.0,0,14
BLOW_HUAL_TUNM,4,8,0.0,0,33
BLOW_HUAL_TUNM,4,9,0.0,0,12
BLOW_HUAL_YENL,0,4,0.0,0,23
BLOW_HUAL_YENL,0,5,0.0,0,33
BLOW_HUAL_YENL,0,6,0.0,0,24
BLOW_HUAL_YENL,0,7,0.0,0,32
BLOW_HUAL_YENL,0,8,0.0,0,42
BLOW_HUAL_YENL,0,9,0.0,0,41
BLOW_HUAL_YENL,1,4,0.012345679012345678,1,80
BLOW_HUAL_YENL,1,5,0.0,0,21
BLOW_HUAL_YENL,1,6,0.0,0,31
BLOW_HUAL_YENL,1,7,0.0,0,29
BLOW_HUAL_YENL,1,8,0.0,0,24
BLOW_HUAL_YENL,1,9,0.0,0,63
BLOW_HUAL_YENL,2,4,0.02702702702702703,1,36
BLOW_HUAL_YENL,2,5,0.0,0,23
BLOW_HUAL_YENL,2,6,0.0,0,57
BLOW_HUAL_YENL,2,7,0.0,0,18
BLOW_HUAL_YENL,2,8,0.0,0,35
BLOW_HUAL_YENL,2,9,0.0,0,21
BLOW_HUAL_YENL,3,4,0.0,0,42
BLOW_HUAL_YENL,3,5,0.0,0,76
BLOW_HUAL_YENL,3,6,0.0,0,44
BLOW_HUAL_YENL,3,7,0.0,0,17
BLOW_HUAL_YENL,3,8,0.0,0,24
BLOW_HUAL_YENL,3,9,0.0,0,28
BLOW_HUAL_YENL,4,4,0.0,0,65
BLOW_HUAL_YENL,4,5,0.0,0,36
BLOW_HUAL_YENL,4,6,0.0,0,64
BLOW_HUAL_YENL,4,7,0.0,0,21
BLOW_HUAL_YENL,4,8,0.0,0,57
BLOW_HUAL_YENL,4,9,0.0,0,22
BLOW_HUAN,0,4,0.0,0,15
BLOW_HUAN,0,5,0.0,0,33
BLOW_HUAN,0,6,0.0,0,17
BLOW_HUAN,0,7,0.0,0,13
BLOW_HUAN,0,8,0.0,0,30
BLOW_HUAN,0,9,0.0,0,19
BLOW_HUAN,1,4,0.0,0,34
BLOW_HUAN,1,5,0.0,0,29
BLOW_HUAN,1,6,0.0,0,44
BLOW_HUAN,1,7,0.0,0,25
BLOW_HUAN,1,8,0.0,0,6
BLOW_HUAN,1,9,0.0,0,43
BLOW_HUAN,2,4,0.0,0,21
BLOW_HUAN,2,5,0.014705882352941176,1,67
BLOW_HUAN,2,6,0.0,0,52
BLOW_HUAN,2,7,0.0,0,35
BLOW_HUAN,2,8,0.0,0,34
BLOW_HUAN,2,9,0.0,0,23
BLOW_HUAN,3,4,0.0,0,37
BLOW_HUAN,3,5,0.0,0,32
BLOW_HUAN,3,6,0.0,0,28
BLOW_HUAN,3,7,0.0,0,22
BLOW_HUAN,3,8,0.0,0,49
BLOW_HUAN,3,9,0.0,0,85
BLOW_HUAN,4,4,0.0,0,40
BLOW_HUAN,4,5,0.0,0,11
BLOW_HUAN,4,6,0.0,0,12
BLOW_HUAN,4,7,0.0,0,41
BLOW_HUAN,4,8,0.0,0,45
BLOW_HUAN,4,9,0.0,0,22
BLOW_HUAN_HUAP,0,4,0.0,0,25
BLOW_HUAN_HUAP,0,5,0.0,0,14
BLOW_HUAN_HUAP,0,6,0.0,0,24
BLOW_HUAN_HUAP,0,7,0.0,0,35
BLOW_HUAN_HUAP,0,8,0.0,0,21
BLOW_HUAN_HUAP,0,9,0.0,0,43
BLOW_HUAN_HUAP,1,4,0.0,0,64
BLOW_HUAN_HUAP,1,5,0.0,0,18
BLOW_HUAN_HUAP,1,6,0.0,0,18
BLOW_HUAN_HUAP,1,7,0.0,0,21
BLOW_HUAN_HUAP,1,8,0.0,0,27
BLOW_HUAN_HUAP,1,9,0.0,0,30
BLOW_HUAN_HUAP,2,4,0.038461538461538464,1,25
BLOW_HUAN_HUAP,2,5,0.0,0,18
BLOW_HUAN_HUAP,2,6,0.0,0,52
BLOW_HUAN_HUAP,2,7,0.0,0,23
BLOW_HUAN_HUAP,2,8,0.0,0,17
BLOW_HUAN_HUAP,2,9,0.0,0,21
BLOW_HUAN_HUAP,3,4,0.0,0,11
BLOW_HUAN_HUAP,3,5,0.0,0,61
BLOW_HUAN_HUAP,3,6,0.0,0,36
BLOW_HUAN_HUAP,3,7,0.0,0,11
BLOW_HUAN_HUAP,3,8,0.0,0,20
BLOW_HUAN_HUAP,3,9,0.0,0,32
BLOW_HUAN_HUAP,4,4,0.0,0,45
BLOW_HUAN_HUAP,4,5,0.0,0,15
BLOW_HUAN_HUAP,4,6,0.0,0,53
BLOW_HUAN_HUAP,4,7,0.0,0,17
BLOW_HUAN_HUAP,4,8,0.0,0,49
BLOW_HUAN_HUAP,4,9,0.0,0,4
BLOW_HUAN_JYAN,0,4,0.0,0,18
BLOW_HUAN_JYAN,0,5,0.0,0,20
BLOW_HUAN_JYAN,0,6,0.0,0,22
BLOW_HUAN_JYAN,0,7,0.0,0,33
BLOW_HUAN_JYAN,0,8,0.0,0,21
BLOW_HUAN_JYAN,0,9,0.0,0,30
BLOW_HUAN_JYAN,1,4,0.02,1,49
BLOW_HUAN_JYAN,1,5,0.0,0,19
BLOW_HUAN_JYAN,1,6,0.0,0,18
BLOW_HUAN_JYAN,1,7,0.0,0,21
BLOW_HUAN_JYAN,1,8,0.0,0,19
BLOW_HUAN_JYAN,1,9,0.0,0,24
BLOW_HUAN_JYAN,2,4,0.058823529411764705,2,32
BLOW_HUAN_JYAN,2,5,0.0,0,10
BLOW_HUAN_JYAN,2,6,0.0,0,45
BLOW_HUAN_JYAN,2,7,0.0,0,13
BLOW_HUAN_JYAN,2,8,0.0,0,10
BLOW_HUAN_JYAN,2,9,0.0,0,15
BLOW_HUAN_JYAN,3,4,0.0,0,13
BLOW_HUAN_JYAN,3,5,0.0,0,66
BLOW_HUAN_JYAN,3,6,0.0,0,29
BLOW_HUAN_JYAN,3,7,0.0,0,14
BLOW_HUAN_JYAN,3,8,0.0,0,18
BLOW_HUAN_JYAN,3,9,0.0,0,30
BLOW_HUAN_JYAN,4,4,0.0,0,42
BLOW_HUAN_JYAN,4,5,0.0,0,14
BLOW_HUAN_JYAN,4,6,0.0,0,40
BLOW_HUAN_JYAN,4,7,0.0,0,23
BLOW_HUAN_JYAN,4,8,0.0,0,37
BLOW_HUAN_JYAN,4,9,0.0,0,9
BLOW_HUAN_NAAO,0,4,0.0,0,22
BLOW_HUAN_NAAO,0,5,0.0,0,21
BLOW_HUAN_NAAO,0,6,0.0,0,18
BLOW_HUAN_NAAO,0,7,0.0,0,37
BLOW_HUAN_NAAO,0,8,0.0,0,20
BLOW_HUAN_NAAO,0,9,0.0,0,38
BLOW_HUAN_NAAO,1,4,0.0,0,59
BLOW_HUAN_NAAO,1,5,0.0,0,18
BLOW_HUAN_NAAO,1,6,0.0,0,24
BLOW_HUAN_NAAO,1,7,0.0,0,19
BLOW_HUAN_NAAO,1,8,0.0,0,24
BLOW_HUAN_NAAO,1,9,0.0,0,39
BLOW_HUAN_NAAO,2,4,0.03225806451612903,1,30
BLOW_HUAN_NAAO,2,5,0.0,0,16
BLOW_HUAN_NAAO,2,6,0.0,0,49
BLOW_HUAN_NAAO,2,7,0.0,0,23
BLOW_HUAN_NAAO,2,8,0.0,0,19
BLOW_HUAN_NAAO,2,9,0.0,0,18
BLOW_HUAN_NAAO,3,4,0.0,0,15
BLOW_HUAN_NAAO,3,5,0.0,0,56
BLOW_HUAN_NAAO,3,6,0.0,0,28
BLOW_HUAN_NAAO,3,7,0.0,0,9
BLOW_HUAN_NAAO,3,8,0.0,0,15
BLOW_HUAN_NAAO,3,9,0.0,0,30
BLOW_HUAN_NAAO,4,4,0.0,0,50
BLOW_HUAN_NAAO,4,5,0.0,0,16
BLOW_HUAN_NAAO,4,6,0.0,0,49
BLOW_HUAN_NAAO,4,7,0.0,0,19
BLOW_HUAN_NAAO,4,8,0.0,0,50
BLOW_HUAN_NAAO,4,9,0.0,0,3
BLOW_HUAN_NDHU,0,4,0.0,0,18
BLOW_HUAN_NDHU,0,5,0.0,0,30
BLOW_HUAN_NDHU,0,6,0.0,0,20
BLOW_HUAN_NDHU,0,7,0.0,0,32
BLOW_HUAN_NDHU,0,8,0.0,0,18
BLOW_HUAN_NDHU,0,9,0.0,0,31
BLOW_HUAN_NDHU,1,4,0.020833333333333332,1,47
BLOW_HUAN_NDHU,1,5,0.0,0,20
BLOW_HUAN_NDHU,1,6,0.0,0,16
BLOW_HUAN_NDHU,1,7,0.0,0,21
BLOW_HUAN_NDHU,1,8,0.0,0,17
BLOW_HUAN_NDHU,1,9,0.0,0,23
BLOW_HUAN_NDHU,2,4,0.08695652173913043,2,21
BLOW_HUAN_NDHU,2,5,0.0,0,11
BLOW_HUAN_NDHU,2,6,0.0,0,39
BLOW_HUAN_NDHU,2,7,0.0,0,14
BLOW_HUAN_NDHU,2,8,0.0,0,13
BLOW_HUAN_NDHU,2,9,0.0,0,17
BLOW_HUAN_NDHU,3,4,0.0,0,18
BLOW_HUAN_NDHU,3,5,0.0,0,68
BLOW_HUAN_NDHU,3,6,0.0,0,26
BLOW_HUAN_NDHU,3,7,0.0,0,13
BLOW_HUAN_NDHU,3,8,0.0,0,20
BLOW_HUAN_NDHU,3,9,0.0,0,30
BLOW_HUAN_NDHU,4,4,0.0,0,45
BLOW_HUAN_NDHU,4,5,0.0,0,23
BLOW_HUAN_NDHU,4,6,0.0,0,33
BLOW_HUAN_NDHU,4,7,0.0,0,22
BLOW_HUAN_NDHU,4,8,0.0,0,34
BLOW_HUAN_NDHU,4,9,0.0,0,8
BLOW_HUAN_SCHN,0,4,0.0,0,19
BLOW_HUAN_SCHN,0,5,0.0,0,15
BLOW_HUAN_SCHN,0,6,0.0,0,15
BLOW_HUAN_SCHN,0,7,0.0,0,38
BLOW_HUAN_SCHN,0,8,0.0,0,25
BLOW_HUAN_SCHN,0,9,0.0,0,30
BLOW_HUAN_SCHN,1,4,0.0,0,62
BLOW_HUAN_SCHN,1,5,0.0,0,17
BLOW_HUAN_SCHN,1,6,0.0,0,22
BLOW_HUAN_SCHN,1,7,0.0,0,14
BLOW_HUAN_SCHN,1,8,0.0,0,19
BLOW_HUAN_SCHN,1,9,0.0,0,37
BLOW_HUAN_SCHN,2,4,0.07407407407407407,2,25
BLOW_HUAN_SCHN,2,5,0.0,0,8
BLOW_HUAN_SCHN,2,6,0.0,0,39
BLOW_HUAN_SCHN,2,7,0.0,0,26
BLOW_HUAN_SCHN,2,8,0.0,0,20
BLOW_HUAN_SCHN,2,9,0.0,0,17
BLOW_HUAN_SCHN,3,4,0.0,0,10
BLOW_HUAN_SCHN,3,5,0.0,0,74
BLOW_HUAN_SCHN,3,6,0.0,0,28
BLOW_HUAN_SCHN,3,7,0.0,0,6
BLOW_HUAN_SCHN,3,8,0.0,0,25
BLOW_HUAN_SCHN,3,9,0.0,0,31
BLOW_HUAN_SCHN,4,4,0.0,0,39
BLOW_HUAN_SCHN,4,5,0.0,0,19
BLOW_HUAN_SCHN,4,6,0.0,0,41
BLOW_HUAN_SCHN,4,7,0.0,0,22
BLOW_HUAN_SCHN,4,8,0.0,0,45
BLOW_HUAN_SCHN,4,9,0.0,0,6
BLOW_HUAN_SICH,0,4,0.0,0,25
BLOW_HUAN_SICH,0,5,0.0,0,15
BLOW_HUAN_SICH,0,6,0.0,0,18
BLOW_HUAN_SICH,0,7,0.0,0,35
BLOW_HUAN_SICH,0,8,0.0,0,29
BLOW_HUAN_SICH,0,9,0.0,0,29
BLOW_HUAN_SICH,1,4,0.015151515151515152,1,65
BLOW_HUAN_SICH,1,5,0.0,0,17
BLOW_HUAN_SICH,1,6,0.0,0,12
BLOW_HUAN_SICH,1,7,0.0,0,16
BLOW_HUAN_SICH,1,8,0.0,0,21
BLOW_HUAN_SICH,1,9,0.0,0,27
BLOW_HUAN_SICH,2,4,0.1,2,18
BLOW_HUAN_SICH,2,5,0.0,0,10
BLOW_HUAN_SICH,2,6,0.0,0,52
BLOW_HUAN_SICH,2,7,0.0,0,19
BLOW_HUAN_SICH,2,8,0.0,0,13
BLOW_HUAN_SICH,2,9,0.0,0,19
BLOW_HUAN_SICH,3,4,0.0,0,13
BLOW_HUAN_SICH,3,5,0.0,0,64
BLOW_HUAN_SICH,3,6,0.0,0,35
BLOW_HUAN_SICH,3,7,0.0,0,9
BLOW_HUAN_SICH,3,8,0.0,0,19
BLOW_HUAN_SICH,3,9,0.0,0,29
BLOW_HUAN_SICH,4,4,0.0,0,40
BLOW_HUAN_SICH,4,5,0.0,0,17
BLOW_HUAN_SICH,4,6,0.0,0,46
BLOW_HUAN_SICH,4,7,0.0,0,21
BLOW_HUAN_SICH,4,8,0.0,0,56
BLOW_HUAN_SICH,4,9,0.0,0,4
BLOW_HUAN_SOFN,0,4,0.0,0,25
BLOW_HUAN_SOFN,0,5,0.0,0,18
BLOW_HUAN_SOFN,0,6,0.0,0,19
BLOW_HUAN_SOFN,0,7,0.0,0,36
BLOW_HUAN_SOFN,0,8,0.0,0,30
BLOW_HUAN_SOFN,0,9,0.0,0,33
BLOW_HUAN_SOFN,1,4,0.018518518518518517,1,53
BLOW_HUAN_SOFN,1,5,0.0,0,19
BLOW_HUAN_SOFN,1,6,0.0,0,14
BLOW_HUAN_SOFN,1,7,0.0,0,19
BLOW_HUAN_SOFN,1,8,0.0,0,21
BLOW_HUAN_SOFN,1,9,0.0,0,32
BLOW_HUAN_SOFN,2,4,0.08333333333333333,2,22
BLOW_HUAN_SOFN,2,5,0.0,0,11
BLOW_HUAN_SOFN,2,6,0.0,0,50
BLOW_HUAN_SOFN,2,7,0.0,0,19
BLOW_HUAN_SOFN,2,8,0.0,0,14
BLOW_HUAN_SOFN,2,9,0.0,0,25
BLOW_HUAN_SOFN,3,4,0.0,0,13
BLOW_HUAN_SOFN,3,5,0.0,0,67
BLOW_HUAN_SOFN,3,6,0.0,0,31
BLOW_HUAN_SOFN,3,7,0.0,0,6
BLOW_HUAN_SOFN,3,8,0.0,0,26
BLOW_HUAN_SOFN,3,9,0.0,0,29
BLOW_HUAN_SOFN,4,4,0.0,0,36
BLOW_HUAN_SOFN,4,5,0.0,0,16
BLOW_HUAN_SOFN,4,6,0.0,0,47
BLOW_HUAN_SOFN,4,7,0.0,0,21
BLOW_HUAN_SOFN,4,8,0.0,0,46
BLOW_HUAN_SOFN,4,9,0.0,0,1
BLOW_HUAN_SPAO,0,4,0.0,0,23
BLOW_HUAN_SPAO,0,5,0.0,0,14
BLOW_HUAN_SPAO,0,6,0.0,0,23
BLOW_HUAN_SPAO,0,7,0.0,0,30
BLOW_HUAN_SPAO,0,8,0.0,0,21
BLOW_HUAN_SPAO,0,9,0.0,0,32
BLOW_HUAN_SPAO,1,4,0.02,1,49
BLOW_HUAN_SPAO,1,5,0.0,0,16
BLOW_HUAN_SPAO,1,6,0.0,0,15
BLOW_HUAN_SPAO,1,7,0.0,0,13
BLOW_HUAN_SPAO,1,8,0.0,0,25
BLOW_HUAN_SPAO,1,9,0.0,0,30
BLOW_HUAN_SPAO,2,4,0.05405405405405406,2,35
BLOW_HUAN_SPAO,2,5,0.0,0,9
BLOW_HUAN_SPAO,2,6,0.0,0,43
BLOW_HUAN_SPAO,2,7,0.0,0,13
BLOW_HUAN_SPAO,2,8,0.0,0,13
BLOW_HUAN_SPAO,2,9,0.0,0,11
BLOW_HUAN_SPAO,3,4,0.0,0,16
BLOW_HUAN_SPAO,3,5,0.0,0,63
BLOW_HUAN_SPAO,3,6,0.0,0,33
BLOW_HUAN_SPAO,3,7,0.0,0,8
BLOW_HUAN_SPAO,3,8,0.0,0,21
BLOW_HUAN_SPAO,3,9,0.0,0,35
BLOW_HUAN_SPAO,4,4,0.0,0,36
BLOW_HUAN_SPAO,4,5,0.0,0,15
BLOW_HUAN_SPAO,4,6,0.0,0,45
BLOW_HUAN_SPAO,4,7,0.0,0,21
BLOW_HUAN_SPAO,4,8,0.0,0,50
BLOW_HUAN_SPAO,4,9,0.0,0,2
BLOW_HUAN_TUNM,0,4,0.0,0,17
BLOW_HUAN_TUNM,0,5,0.0,0,28
BLOW_HUAN_TUNM,0,6,0.0,0,24
BLOW_HUAN_TUNM,0,7,0.0,0,34
BLOW_HUAN_TUNM,0,8,0.0,0,16
BLOW_HUAN_TUNM,0,9,0.0,0,34
